match_id,season,date,venue,batting_team,bowling_team,toss_winner,toss_decision,winner,over,batter,non_striker,bowler,runs_batter,runs_extras,runs_total,extras_type,wicket_type,player_dismissed
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,5,GM Harris,S Sehrawat,S Pandey,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,5,GM Harris,S Sehrawat,S Pandey,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,6,GM Harris,S Sehrawat,M Kapp,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,6,GM Harris,S Sehrawat,M Kapp,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,6,S Sehrawat,GM Harris,M Kapp,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,6,S Sehrawat,GM Harris,M Kapp,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,6,S Sehrawat,GM Harris,M Kapp,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,6,GM Harris,S Sehrawat,M Kapp,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,7,GM Harris,S Sehrawat,A Reddy,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,7,S Sehrawat,GM Harris,A Reddy,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,7,S Sehrawat,GM Harris,A Reddy,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,7,S Sehrawat,GM Harris,A Reddy,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,7,GM Harris,S Sehrawat,A Reddy,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,7,S Sehrawat,GM Harris,A Reddy,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,8,GM Harris,S Sehrawat,A Sutherland,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,8,GM Harris,S Sehrawat,A Sutherland,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,8,GM Harris,S Sehrawat,A Sutherland,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,8,GM Harris,S Sehrawat,A Sutherland,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,8,S Sehrawat,GM Harris,A Sutherland,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,8,S Sehrawat,GM Harris,A Sutherland,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,9,S Sehrawat,GM Harris,RP Yadav,0,1,1,byes,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,9,GM Harris,S Sehrawat,RP Yadav,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,9,S Sehrawat,GM Harris,RP Yadav,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,9,GM Harris,S Sehrawat,RP Yadav,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,9,GM Harris,S Sehrawat,RP Yadav,0,0,0,,caught,GM Harris
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,9,KP Navgire,S Sehrawat,RP Yadav,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,10,S Sehrawat,KP Navgire,A Reddy,2,0,2,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,10,S Sehrawat,KP Navgire,A Reddy,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,10,KP Navgire,S Sehrawat,A Reddy,0,1,1,wides,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,10,KP Navgire,S Sehrawat,A Reddy,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,10,S Sehrawat,KP Navgire,A Reddy,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,10,S Sehrawat,KP Navgire,A Reddy,0,1,1,legbyes,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,10,KP Navgire,S Sehrawat,A Reddy,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,11,KP Navgire,S Sehrawat,RP Yadav,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,11,S Sehrawat,KP Navgire,RP Yadav,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,11,KP Navgire,S Sehrawat,RP Yadav,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,11,S Sehrawat,KP Navgire,RP Yadav,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,11,KP Navgire,S Sehrawat,RP Yadav,6,0,6,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,11,KP Navgire,S Sehrawat,RP Yadav,0,0,0,,caught and bowled,KP Navgire
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,12,S Sehrawat,PN Khemnar,A Sutherland,3,0,3,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,12,PN Khemnar,S Sehrawat,A Sutherland,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,12,PN Khemnar,S Sehrawat,A Sutherland,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,12,PN Khemnar,S Sehrawat,A Sutherland,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,12,PN Khemnar,S Sehrawat,A Sutherland,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,12,PN Khemnar,S Sehrawat,A Sutherland,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,13,S Sehrawat,PN Khemnar,S Pandey,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,13,S Sehrawat,PN Khemnar,S Pandey,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,13,S Sehrawat,PN Khemnar,S Pandey,0,1,1,legbyes,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,13,PN Khemnar,S Sehrawat,S Pandey,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,13,PN Khemnar,S Sehrawat,S Pandey,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,13,S Sehrawat,PN Khemnar,S Pandey,4,1,5,noballs,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,13,S Sehrawat,PN Khemnar,S Pandey,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,14,PN Khemnar,S Sehrawat,A Reddy,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,14,S Sehrawat,PN Khemnar,A Reddy,0,1,1,wides,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,14,S Sehrawat,PN Khemnar,A Reddy,0,1,1,wides,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,14,S Sehrawat,PN Khemnar,A Reddy,2,0,2,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,14,S Sehrawat,PN Khemnar,A Reddy,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,14,S Sehrawat,PN Khemnar,A Reddy,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,14,PN Khemnar,S Sehrawat,A Reddy,0,0,0,,caught,PN Khemnar
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,14,DB Sharma,S Sehrawat,A Reddy,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,15,DB Sharma,S Sehrawat,M Mani,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,15,S Sehrawat,DB Sharma,M Mani,6,0,6,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,15,S Sehrawat,DB Sharma,M Mani,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,15,S Sehrawat,DB Sharma,M Mani,2,0,2,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,15,S Sehrawat,DB Sharma,M Mani,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,15,DB Sharma,S Sehrawat,M Mani,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,16,S Sehrawat,DB Sharma,A Sutherland,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,16,S Sehrawat,DB Sharma,A Sutherland,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,16,S Sehrawat,DB Sharma,A Sutherland,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,16,S Sehrawat,DB Sharma,A Sutherland,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,16,S Sehrawat,DB Sharma,A Sutherland,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,16,S Sehrawat,DB Sharma,A Sutherland,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,17,DB Sharma,S Sehrawat,RP Yadav,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,17,S Sehrawat,DB Sharma,RP Yadav,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,17,S Sehrawat,DB Sharma,RP Yadav,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,17,S Sehrawat,DB Sharma,RP Yadav,0,0,0,,stumped,S Sehrawat
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,17,S Ecclestone,DB Sharma,RP Yadav,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,17,DB Sharma,S Ecclestone,RP Yadav,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,18,DB Sharma,S Ecclestone,A Sutherland,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,18,S Ecclestone,DB Sharma,A Sutherland,2,0,2,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,18,S Ecclestone,DB Sharma,A Sutherland,2,0,2,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,18,S Ecclestone,DB Sharma,A Sutherland,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,18,DB Sharma,S Ecclestone,A Sutherland,0,0,0,,caught,DB Sharma
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,18,G Sultana,S Ecclestone,A Sutherland,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,19,G Sultana,S Ecclestone,RP Yadav,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,19,G Sultana,S Ecclestone,RP Yadav,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,19,G Sultana,S Ecclestone,RP Yadav,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,19,G Sultana,S Ecclestone,RP Yadav,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,19,S Ecclestone,G Sultana,RP Yadav,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,19,S Ecclestone,G Sultana,RP Yadav,0,0,0,,caught,S Ecclestone
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,0,MM Lanning,Shafali Verma,S Ecclestone,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,0,MM Lanning,Shafali Verma,S Ecclestone,2,0,2,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,0,MM Lanning,Shafali Verma,S Ecclestone,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,0,Shafali Verma,MM Lanning,S Ecclestone,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,0,Shafali Verma,MM Lanning,S Ecclestone,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,0,Shafali Verma,MM Lanning,S Ecclestone,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,1,MM Lanning,Shafali Verma,TM McGrath,2,0,2,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,1,MM Lanning,Shafali Verma,TM McGrath,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,1,MM Lanning,Shafali Verma,TM McGrath,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,1,MM Lanning,Shafali Verma,TM McGrath,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,1,MM Lanning,Shafali Verma,TM McGrath,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,1,Shafali Verma,MM Lanning,TM McGrath,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,2,MM Lanning,Shafali Verma,G Sultana,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,2,Shafali Verma,MM Lanning,G Sultana,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,2,Shafali Verma,MM Lanning,G Sultana,6,0,6,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,2,Shafali Verma,MM Lanning,G Sultana,0,1,1,wides,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,2,Shafali Verma,MM Lanning,G Sultana,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,2,Shafali Verma,MM Lanning,G Sultana,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,2,MM Lanning,Shafali Verma,G Sultana,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,3,Shafali Verma,MM Lanning,DB Sharma,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,3,MM Lanning,Shafali Verma,DB Sharma,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,3,Shafali Verma,MM Lanning,DB Sharma,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,3,MM Lanning,Shafali Verma,DB Sharma,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,3,Shafali Verma,MM Lanning,DB Sharma,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,3,Shafali Verma,MM Lanning,DB Sharma,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,4,MM Lanning,Shafali Verma,RS Gayakwad,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,4,Shafali Verma,MM Lanning,RS Gayakwad,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,4,Shafali Verma,MM Lanning,RS Gayakwad,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,4,MM Lanning,Shafali Verma,RS Gayakwad,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,4,Shafali Verma,MM Lanning,RS Gayakwad,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,4,Shafali Verma,MM Lanning,RS Gayakwad,1,0,1,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,5,Shafali Verma,MM Lanning,TM McGrath,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,5,Shafali Verma,MM Lanning,TM McGrath,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,5,Shafali Verma,MM Lanning,TM McGrath,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,5,Shafali Verma,MM Lanning,TM McGrath,4,0,4,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,5,Shafali Verma,MM Lanning,TM McGrath,6,0,6,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,5,Shafali Verma,MM Lanning,TM McGrath,0,0,0,,,
1417719,2023/24,2024-02-26,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,UP Warriorz,Delhi Capitals,field,Delhi Capitals,6,MM Lanning,Shafali Verma,RS Gayakwad,0,0,0,,,
